mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	83
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	84
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	85
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	86
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	87
9	9	32	32	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	88
9	9	33	33	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	89
9	9	34	34	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	90
9	9	32	32	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	91
9	9	33	33	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	92
9	9	34	34	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	93
10	10	36	36	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	94
10	10	36	36	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	95
10	10	36	36	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	96
10	10	36	36	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	97
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	98
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	99
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	100
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	101
11	11	40	40	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	102
11	11	42	42	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	103
11	11	40	40	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	104
11	11	42	42	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	105
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	106
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	107
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	108
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	109
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	110
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	111
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	112
12	12	44	44	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	113
12	12	45	45	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	114
12	12	46	46	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	115
12	12	44	44	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	116
12	12	45	45	2.0	1/4	1/4	Chord	4/4	4	1	1/2	1/2	1	117
12	12	47	47	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	118
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	119
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	120
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	121
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	122
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	123
13	13	48	48	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	124
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	125
13	13	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	126
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	127
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	128
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	129
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	130
14	14	54	54	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	131
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	132
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	133
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	134
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	135
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	136
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	137
15	15	56	56	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	138
15	15	58	58	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	139
15	15	59	59	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	140
15	15	56	56	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	141
15	15	58	58	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	142
15	15	59	59	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	143
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	144
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	145
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	146
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	147
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	148
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	149
16	16	60	60	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	150
16	16	61	61	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	151
16	16	62	62	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	152
16	16	60	60	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	153
16	16	61	61	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	154
16	16	62	62	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	155
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	156
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	157
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	158
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	159
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	160
18	18	69	69	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	161
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	162
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	163
18	18	69	69	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	164
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	165
18	18	68	68	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	166
18	18	69	69	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	167
18	18	71	71	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	168
18	18	68	68	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	169
18	18	69	69	2.0	1/4	1/4	Chord	4/4	4	1	1/2	1/2	1	170
18	18	71	71	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	171
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	172
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	173
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	174
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	175
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	176
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	177
19	19	72	72	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	178
19	19	73	73	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	179
19	19	74	74	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	180
19	19	72	72	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	181
19	19	73	73	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	182
19	19	74	74	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	183
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	184
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	185
20	20	76	76	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	186
20	20	76	76	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	187
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	188
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	189
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	190
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	191
21	21	80	80	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	192
21	21	82	82	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	193
21	21	80	80	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	194
21	21	82	82	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	195
22	22	84	84	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	196
22	22	85	85	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	197
22	22	86	86	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	198
22	22	87	87	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	199
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	200
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	201
22	22	86	86	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	202
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	203
22	22	84	84	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	204
22	22	85	85	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	205
22	22	86	86	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	206
22	22	87	87	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	207
22	22	84	84	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	208
22	22	85	85	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	209
22	22	86	86	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	210
22	22	87	87	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	211
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	212
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	213
23	23	88	88	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	214
23	23	88	88	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	215
24	24	92	92	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	216
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	217
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	218
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	219
24	24	92	92	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	220
24	24	94	94	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	221
24	24	92	92	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	222
24	24	94	94	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	223
25	25	96	96	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	224
25	25	97	97	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	225
25	25	98	98	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	226
25	25	99	99	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	227
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	228
25	25	97	97	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	229
25	25	98	98	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	230
25	25	99	99	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	231
25	25	96	96	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	232
25	25	97	97	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	233
25	25	98	98	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	234
25	25	99	99	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	235
25	25	96	96	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	236
25	25	97	97	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	237
25	25	98	98	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	238
25	25	99	99	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	239
26	26	100	100	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	240
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	241
26	26	100	100	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	242
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	243
26	26	102	102	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	244
26	26	100	100	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	245
26	26	102	102	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	246
26	26	100	100	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	247
26	26	102	102	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	248
27	27	104	104	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	249
27	27	104	104	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	250
27	27	104	104	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	251
27	27	104	104	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	252
